date-time,temperature,humidity
2020-05-19 05:10:03.718077,19.899999618530273,67.5
2020-05-19 05:15:11.232388,19.799999237060547,67.4000015258789
2020-05-19 05:20:03.034251,19.799999237060547,67.4000015258789
2020-05-19 05:25:13.058520,19.799999237060547,67.19999694824219
2020-05-19 05:30:03.294369,19.799999237060547,67.19999694824219
2020-05-19 05:35:16.030244,19.799999237060547,67.5999984741211
2020-05-19 05:40:03.117135,19.799999237060547,67.30000305175781
2020-05-19 05:45:03.259766,19.799999237060547,67.5
2020-05-19 05:50:03.547074,19.799999237060547,67.5999984741211
2020-05-19 05:55:05.514107,19.700000762939453,67.5999984741211
2020-05-19 06:00:07.882918,19.700000762939453,67.5
2020-05-19 06:05:02.998345,19.700000762939453,67.5
2020-05-19 06:10:08.383983,19.700000762939453,67.5
